pillar,seed,file,n_rows,mean_H_pre,p50_H_pre,p90_H_pre,mean_margin_pre,p50_margin_pre,p90_margin_pre,mean_dlogits_pre,p50_dlogits_pre,p90_dlogits_pre,mean_repeat16,p50_repeat16,p90_repeat16,mean_uniq16,p50_uniq16,p90_uniq16,mean_run_same,p50_run_same,p90_run_same,mean_r_x,p50_r_x,p90_r_x,mean_value_streak,p50_value_streak,p90_value_streak,mean_token,p50_token,p90_token,mean_collapse_pre,collapse_rate,intervene_rate,mean_intervene
HUM,150,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed150.csv,384,1.7860018081507103,1.830043077468872,2.3976898431777953,0.2899963253488143,0.25601591169834137,0.5824896037578582,48.46052959095687,48.66686248779297,62.590765380859374,0.13930348080738705,0.125,0.3125,13.4921875,14.0,16.0,1.0130208333333333,1.0,1.0,6.811155988990019,0.0,25.908142471313468,0.21875,0.0,1.0,66.8984375,72.5,113.0,0.1640625,0.1640625,0.3828125,0.3828125
HUM,151,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed151.csv,384,1.8103427686340485,1.829395353794098,2.5483168840408323,0.3023051620499852,0.258057028055191,0.5897184193134307,49.81056196490923,49.00715637207031,61.606998443603516,0.16562726552960927,0.125,0.375,13.072916666666666,14.0,16.0,1.0,1.0,1.0,0.785166911004732,0.0,2.717286682128906,0.16666666666666666,0.0,1.0,56.265625,58.0,107.0,0.1484375,0.1484375,0.3880208333333333,0.3880208333333333
HUM,152,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed152.csv,384,1.7445566489671667,1.9265684485435486,2.248032975196838,0.2811214527658497,0.1570902168750763,0.7450810313224793,45.018368849065155,47.07870864868164,62.02530364990234,0.3437379569215507,0.25,0.75,10.221354166666666,11.0,16.0,1.1640625,1.0,2.0,2.5235188749308386,0.0,8.66428575515747,0.546875,0.0,2.0,73.83333333333333,87.0,119.0,0.3645833333333333,0.3645833333333333,0.4635416666666667,0.4635416666666667
HUM,153,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed153.csv,384,1.8850987829112757,1.8881630301475525,2.4837841510772702,0.23534463757338622,0.175565555691719,0.5486290276050566,48.038903572286166,47.98957443237305,62.23237991333008,0.16631111220954972,0.125,0.375,13.065104166666666,13.0,16.0,1.0182291666666667,1.0,1.0,1.1045930009956162,0.0,3.8701804399490354,0.2578125,0.0,1.0,60.307291666666664,60.0,111.69999999999999,0.20052083333333334,0.20052083333333334,0.40625,0.40625
HUM,154,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed154.csv,384,1.7501122562292342,1.817734718322754,2.37822847366333,0.2668496262243328,0.16380136460065842,0.631099647283554,48.93012534159546,51.40993309020996,62.24564743041992,0.19456935570216818,0.1875,0.375,12.619791666666666,13.0,16.0,1.0442708333333333,1.0,1.0,1.065865955936412,0.0,3.896385192871092,0.1640625,0.0,1.0,62.302083333333336,53.5,120.0,0.13802083333333334,0.13802083333333334,0.3828125,0.3828125
HUM,155,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed155.csv,384,1.8270982003305107,1.8092122077941895,2.459371829032898,0.25436183920828626,0.23718480020761484,0.48481364846229547,47.08040422449509,48.956796646118164,62.76533508300781,0.24737539298086172,0.1380952380952381,0.5625,11.7734375,13.0,16.0,1.0494791666666667,1.0,1.0,6.672162969131023,0.0,24.089229202270506,0.17708333333333334,0.0,1.0,67.96354166666667,75.0,106.0,0.140625,0.140625,0.3828125,0.3828125
HUM,156,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed156.csv,384,1.8764181496420254,1.969342589378357,2.470368242263794,0.28735834036100033,0.19550032168626785,0.6362401366233825,44.24858870427124,48.476749420166016,61.70899925231934,0.23063151041666666,0.1875,0.5,12.028645833333334,13.0,16.0,1.1822916666666667,1.0,2.0,9.186760032239059,0.0,34.59029350280762,0.1328125,0.0,1.0,53.546875,49.0,104.69999999999999,0.11458333333333333,0.11458333333333333,0.3671875,0.3671875
HUM,157,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed157.csv,384,1.778556014469359,1.8070538640022276,2.3870211124420164,0.3007757390732877,0.2476064935326576,0.610416978597641,50.259955644607544,51.1744441986084,62.297698974609375,0.1190764891936767,0.0625,0.3125,13.8203125,14.0,16.0,1.0208333333333333,1.0,1.0,2.1398086063563824,0.0,7.587420988082886,0.19270833333333334,0.0,1.0,66.6875,67.0,117.0,0.16666666666666666,0.16666666666666666,0.3958333333333333,0.3958333333333333
HUM,158,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed158.csv,384,1.7638236959658873,1.8358978629112244,2.3278557538986204,0.2766584520383428,0.19535394012928006,0.6730667829513549,47.05175392966097,47.68058395385742,60.8098445892334,0.19044402862762236,0.1875,0.375,12.7109375,13.0,16.0,1.0234375,1.0,1.0,1.3032512657033901,0.0,4.270580291748046,0.22135416666666666,0.0,1.0,65.984375,72.5,115.69999999999999,0.17447916666666666,0.17447916666666666,0.40625,0.40625
HUM,159,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed159.csv,384,1.7165008816324796,1.8094621300697327,2.436547040939331,0.34610756079200655,0.30274686217308044,0.7391429007053375,39.793906301104776,45.863840103149414,60.79042854309081,0.2782290842837718,0.1875,0.75,11.276041666666666,13.0,16.0,2.0520833333333335,1.0,5.0,3.6667027374108634,0.0,13.53765754699707,0.2578125,0.0,1.0,59.466145833333336,71.0,109.69999999999999,0.19270833333333334,0.19270833333333334,0.4010416666666667,0.4010416666666667
HUM,160,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed160.csv,384,1.81396526148698,1.9309515357017517,2.383256673812866,0.24785276222974062,0.16555989533662796,0.5937106549739837,46.961694713681936,46.52197456359863,63.951565170288085,0.19954427083333334,0.125,0.5,12.526041666666666,13.0,15.0,1.03125,1.0,1.0,3.9710634785393872,0.0,13.519684028625488,0.23958333333333334,0.0,1.0,73.11458333333333,77.0,126.0,0.1875,0.1875,0.3984375,0.3984375
HUM,161,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed161.csv,384,1.5846770484931767,1.6184346675872803,2.326594018936157,0.3347495681567428,0.3217162936925888,0.7100691735744475,38.90103338224193,45.70024108886719,60.7207893371582,0.2744511998418248,0.25,0.625,11.330729166666666,12.0,15.0,1.6588541666666667,1.0,3.0,3.6179764239738383,0.0,14.028842353820796,0.17447916666666666,0.0,1.0,54.880208333333336,44.0,113.69999999999999,0.13802083333333334,0.13802083333333334,0.3776041666666667,0.3776041666666667
HUM,162,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed162.csv,384,1.3238913758347433,1.3976728320121765,2.3142322063446046,0.5186251605628058,0.4834548830986023,0.9182050466537476,32.08321647247067,39.5432071685791,59.869031524658205,0.3765709948327136,0.1875,0.9375,9.713541666666666,12.0,16.0,4.5,1.0,16.0,2.168820655128608,0.0,7.851717472076416,0.13802083333333334,0.0,1.0,55.0390625,39.0,103.69999999999999,0.11458333333333333,0.11458333333333333,0.3880208333333333,0.3880208333333333
HUM,163,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed163.csv,384,1.7877845478457555,1.8255015015602112,2.4302222967147826,0.2909124059757839,0.23402957618236542,0.6503857612609864,47.15469773191338,45.30125045776367,62.19802131652832,0.18403559692622193,0.125,0.375,12.791666666666666,13.0,16.0,1.0078125,1.0,1.0,2.963871863204986,0.0,10.68818492889404,0.203125,0.0,1.0,64.98958333333333,63.0,118.0,0.15625,0.15625,0.375,0.375
HUM,164,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed164.csv,384,1.5132028511337314,1.5787283778190613,2.3628925323486327,0.4220920493438219,0.38674943149089813,0.840875643491745,34.29044545356495,37.911272048950195,60.85226745605468,0.3215575873778999,0.1875,0.75,10.575520833333334,11.5,16.0,2.6875,1.0,8.0,9.380195840261877,0.0,37.595015335083005,0.17708333333333334,0.0,1.0,70.53645833333333,60.0,126.0,0.125,0.125,0.3854166666666667,0.3854166666666667
HUM,165,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed165.csv,384,1.7289483247635264,1.6983497142791748,2.366402292251587,0.3082623064013508,0.26152682304382324,0.6041689217090607,47.76754708851998,45.37698173522949,62.08856086730957,0.21536916859182484,0.15625,0.5625,12.276041666666666,13.0,16.0,1.0182291666666667,1.0,1.0,6.993418389310439,0.0,23.62576427459717,0.18229166666666666,0.0,1.0,53.065104166666664,49.0,106.0,0.15104166666666666,0.15104166666666666,0.3828125,0.3828125
HUM,166,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed166.csv,384,1.614038890732142,1.6131770610809326,2.298252010345459,0.33427606903327006,0.2977350950241089,0.6010617911815643,36.921658321633004,40.85112762451172,59.58868217468262,0.31747285194550817,0.3125,0.6875,10.651041666666666,10.0,16.0,1.7135416666666667,1.0,4.0,5.591914623354872,0.0,25.25611553192138,0.13802083333333334,0.0,1.0,59.622395833333336,51.0,112.69999999999999,0.11979166666666667,0.11979166666666667,0.3619791666666667,0.3619791666666667
HUM,167,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed167.csv,384,1.4248894136010979,1.509239673614502,2.31548273563385,0.46947261101255816,0.45010581612586975,0.8342755496501922,33.47531898680609,39.716421127319336,62.81612930297852,0.3655598958333333,0.25,0.875,9.869791666666666,11.5,15.0,3.7890625,1.0,14.0,8.526034561141083,0.0,33.92684326171875,0.13020833333333334,0.0,1.0,51.8203125,44.0,113.39999999999998,0.1171875,0.1171875,0.3723958333333333,0.3723958333333333
HUM,168,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed168.csv,384,1.580950214479041,1.5362208485603333,2.3912299156188963,0.3753511770046316,0.3703930377960205,0.732543522119522,46.02317848304907,43.10961723327637,61.98783836364746,0.26560355515433637,0.1875,0.5625,11.497395833333334,12.0,16.0,1.0104166666666667,1.0,1.0,2.8442198120368025,0.0,10.348040676116943,0.15364583333333334,0.0,1.0,48.557291666666664,29.5,109.69999999999999,0.13802083333333334,0.13802083333333334,0.3697916666666667,0.3697916666666667
HUM,169,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed169.csv,384,1.884192396653816,1.9172783493995667,2.4484517335891725,0.26138242970531184,0.25250914692878723,0.5019938945770264,45.94848370132968,44.22726631164551,60.401979446411126,0.19378352044367672,0.1875,0.4375,12.627604166666666,13.0,15.0,1.0130208333333333,1.0,1.0,1.4324560691602528,0.0,5.55000147819519,0.2265625,0.0,1.0,72.99479166666667,80.0,119.69999999999999,0.19010416666666666,0.19010416666666666,0.3958333333333333,0.3958333333333333
HUM,170,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed170.csv,384,1.6459364480494212,1.8649945259094238,2.3513479471206664,0.35644450653732446,0.20668956637382505,0.9135090172290802,38.33406447976207,43.80211067199707,62.02793235778808,0.3044947059595497,0.25,0.7312499999999993,10.856770833333334,12.0,15.0,2.5208333333333335,1.0,7.0,2.5894458095232644,0.0,9.073840618133543,0.4088541666666667,0.0,1.6999999999999886,74.06510416666667,74.0,118.0,0.2682291666666667,0.2682291666666667,0.3984375,0.3984375
HUM,171,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed171.csv,384,1.5201966486638412,1.3240401148796082,2.2925265789031983,0.36364748996372026,0.3835163712501526,0.6104223847389221,49.407514348160475,48.453054428100586,60.68811264038086,0.2802734375,0.1875,0.6875,11.234375,12.0,16.0,1.0052083333333333,1.0,1.0,3.2949094778547683,0.0,13.530112934112548,0.12760416666666666,0.0,1.0,67.76302083333333,71.5,119.0,0.11197916666666667,0.11197916666666667,0.3671875,0.3671875
HUM,172,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed172.csv,384,1.5034498094658677,1.724795401096344,2.2664411544799803,0.41234435364215943,0.3278162181377411,0.8649433553218842,40.03552754518265,46.92697525024414,60.58081207275391,0.2760600438334813,0.1875,0.625,11.309895833333334,12.0,16.0,2.3567708333333335,1.0,7.0,2.86726655655851,0.0,9.720871353149409,0.1640625,0.0,1.0,58.192708333333336,70.0,110.69999999999999,0.13020833333333334,0.13020833333333334,0.3567708333333333,0.3567708333333333
HUM,173,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed173.csv,384,1.3136814530783643,0.8832949995994568,2.277429485321045,0.5273878403434841,0.7239210605621338,0.8149552881717682,32.85337332565299,41.74045753479004,61.95011405944824,0.38114805116758244,0.1875,0.875,9.622395833333334,11.5,15.0,3.5572916666666665,1.0,11.699999999999989,6.381986437675853,0.0,24.700333404540984,0.14583333333333334,0.0,1.0,64.42447916666667,63.0,105.69999999999999,0.125,0.125,0.3828125,0.3828125
HUM,174,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed174.csv,384,1.646824018098414,1.7709782123565674,2.5429952144622803,0.3825078778124104,0.2864643931388855,0.8314938604831695,40.60088476088519,48.36717987060547,61.74768829345703,0.27734820518023645,0.25,0.5625,11.3046875,12.0,15.0,2.3619791666666665,1.0,6.0,6.589479390842219,0.0,23.12892265319824,0.17708333333333334,0.0,1.0,68.71614583333333,77.0,116.0,0.13802083333333334,0.13802083333333334,0.3932291666666667,0.3932291666666667
HUM,175,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed175.csv,384,1.842680199459816,1.8840206265449524,2.2650424003601075,0.22202797113762548,0.1448588147759437,0.5137692391872406,41.126085973189525,43.011253356933594,61.201697158813474,0.2355146155927406,0.1875,0.5,11.955729166666666,13.0,15.0,1.1614583333333333,1.0,2.0,1.2830489464880277,0.0,4.512704467773437,0.1953125,0.0,1.0,61.497395833333336,68.0,110.0,0.15885416666666666,0.15885416666666666,0.4036458333333333,0.4036458333333333
HUM,176,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed176.csv,384,1.800515895166124,1.8917440176010132,2.3267409563064576,0.3024512274035563,0.2650784701108932,0.6491400361061096,46.329066223464906,44.6174259185791,62.62422752380371,0.20599055169367672,0.1875,0.4375,12.432291666666666,13.0,16.0,1.0078125,1.0,1.0,1.3114354273614783,0.0,4.589474582672118,0.171875,0.0,1.0,76.515625,85.0,116.0,0.14322916666666666,0.14322916666666666,0.3723958333333333,0.3723958333333333
HUM,177,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed177.csv,384,1.7628082728479058,1.8248361349105835,2.4618705987930296,0.294207484422562,0.21162519603967667,0.6798115611076354,48.516596203049026,48.78889465332031,62.409812927246094,0.15218851605570358,0.125,0.3125,13.294270833333334,14.0,16.0,1.0234375,1.0,1.0,1.6159563888795674,0.0,5.717200469970702,0.2734375,0.0,1.0,65.90885416666667,65.0,114.0,0.20833333333333334,0.20833333333333334,0.3984375,0.3984375
HUM,178,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed178.csv,384,1.7299419369082898,1.834694743156433,2.3522189617156983,0.3050316563652207,0.2245796993374824,0.6545983135700226,48.00107354763895,48.3720760345459,62.310997772216794,0.2451651755362693,0.1875,0.5625,11.799479166666666,13.0,16.0,1.0130208333333333,1.0,1.0,3.1442980581584075,0.0,10.147974491119385,0.20572916666666666,0.0,1.0,56.609375,55.0,105.39999999999998,0.1796875,0.1796875,0.3854166666666667,0.3854166666666667
HUM,179,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed179.csv,384,1.5336871554609388,1.508763313293457,2.351026368141174,0.4582223891823863,0.5410408675670624,0.7370740115642548,35.868911719182506,38.8100643157959,63.33138427734375,0.3486620403612591,0.25,0.7937499999999993,10.151041666666666,11.0,16.0,2.8541666666666665,1.0,8.699999999999989,5.520676684255402,0.0,21.45714530944824,0.13020833333333334,0.0,1.0,58.283854166666664,39.0,120.0,0.10677083333333333,0.10677083333333333,0.3645833333333333,0.3645833333333333
HUM,180,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed180.csv,384,1.7361162494247158,1.8196499943733215,2.29623544216156,0.2973819881638822,0.2011130079627037,0.7544362306594848,49.38189422727252,49.8229866027832,63.692771911621094,0.2769540933603434,0.1875,0.5625,11.296875,11.0,16.0,1.0104166666666667,1.0,1.0,2.6718242103233933,0.0,9.059829616546631,0.15104166666666666,0.0,1.0,55.4765625,41.0,108.69999999999999,0.125,0.125,0.3723958333333333,0.3723958333333333
HUM,181,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed181.csv,384,1.873086635605432,1.9073737263679504,2.438561964035034,0.26088538238157827,0.16824126243591306,0.6124150693416596,43.904332051984966,41.833641052246094,60.55045013427734,0.2668700873778999,0.25,0.5625,11.450520833333334,12.0,15.0,1.046875,1.0,1.0,0.9793767674515644,0.0,3.728905463218689,0.20052083333333334,0.0,1.0,64.4453125,70.0,102.39999999999998,0.1640625,0.1640625,0.3880208333333333,0.3880208333333333
HUM,182,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed182.csv,384,1.751391958988582,1.7831427454948425,2.372692680358887,0.32800950061452266,0.2891075015068054,0.6877927958965301,47.001554606016725,45.42076110839844,62.862020874023436,0.1828170852584915,0.125,0.375,12.796875,13.0,16.0,1.0052083333333333,1.0,1.0,1.7456957267907758,0.0,6.01278018951416,0.15364583333333334,0.0,1.0,63.591145833333336,72.0,112.0,0.12239583333333333,0.12239583333333333,0.3854166666666667,0.3854166666666667
HUM,183,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed183.csv,384,1.787270163690361,1.7974730730056763,2.3707967519760134,0.30433976755011827,0.25820761919021606,0.631185221672058,44.96221386579176,41.164649963378906,63.215245437622066,0.18450617669367672,0.1875,0.375,12.776041666666666,13.0,16.0,1.0234375,1.0,1.0,4.351887596150239,0.0,12.255601692199704,0.15104166666666666,0.0,1.0,56.0625,49.0,116.39999999999998,0.13020833333333334,0.13020833333333334,0.3854166666666667,0.3854166666666667
HUM,184,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed184.csv,384,1.9074673173793901,2.0182026624679565,2.4557111978530886,0.28061470860848203,0.22418285906314844,0.5808842599391937,42.375451383568965,45.10154724121094,59.06312217712402,0.2251339878293003,0.12916666666666665,0.5,12.140625,13.0,15.0,1.3619791666666667,1.0,2.0,6.446144912391901,0.0,28.038392257690422,0.24739583333333334,0.0,1.0,61.713541666666664,61.0,114.0,0.20052083333333334,0.20052083333333334,0.3984375,0.3984375
HUM,185,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed185.csv,384,1.2482491544215009,0.9247122406959534,2.28315315246582,0.5235158875584602,0.6614295542240143,0.8010490834712982,32.079858002175264,40.59755325317383,62.526431274414065,0.4171549479166667,0.3125,0.875,9.044270833333334,10.0,16.0,3.3046875,1.0,10.0,3.875237372238189,0.0,14.710127830505371,0.13802083333333334,0.0,1.0,38.247395833333336,11.0,103.0,0.10677083333333333,0.10677083333333333,0.3723958333333333,0.3723958333333333
HUM,186,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed186.csv,384,1.727510231741083,1.7675471901893616,2.538339138031006,0.31563669119107846,0.26599186658859253,0.6171130836009979,50.523636712149404,52.52812194824219,60.98661079406738,0.19039965387621638,0.125,0.5625,12.6796875,14.0,16.0,1.0104166666666667,1.0,1.0,6.5086592839409905,0.0,19.42913284301758,0.2109375,0.0,1.0,68.8359375,62.0,113.69999999999999,0.171875,0.171875,0.3958333333333333,0.3958333333333333
HUM,187,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed187.csv,384,1.7802935506527622,1.923682153224945,2.427424359321594,0.3146473305532709,0.24924304336309427,0.6506998658180236,41.46348215926749,44.03670120239258,61.534079742431636,0.22752017224673474,0.1875,0.5,12.09375,12.0,16.0,1.6067708333333333,1.0,2.0,4.83320668215553,0.0,16.378339767456055,0.1484375,0.0,1.0,65.26302083333333,57.0,118.0,0.1328125,0.1328125,0.3776041666666667,0.3776041666666667
HUM,188,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed188.csv,384,1.8822606578469276,2.0207343101501465,2.4377565383911133,0.25258001442610595,0.1846525967121124,0.6231529772281647,46.87997146113776,46.25846290588379,61.467301559448245,0.16432388502701004,0.125,0.3125,13.098958333333334,13.0,16.0,1.0260416666666667,1.0,1.0,1.8913276963867247,0.0,6.421780347824097,0.3671875,0.0,1.0,60.096354166666664,53.5,117.0,0.2604166666666667,0.2604166666666667,0.4140625,0.4140625
HUM,189,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed189.csv,384,1.8675280689882736,2.0237187147140503,2.50800621509552,0.2960390304021227,0.2643143534660339,0.6344177842140197,42.251112224766985,43.53367042541504,62.395460510253905,0.25580234291171794,0.25,0.5,11.6484375,12.0,16.0,1.2838541666666667,1.0,2.0,3.387035565373177,0.0,10.362622833251951,0.22135416666666666,0.0,1.0,72.20833333333333,75.0,126.0,0.18229166666666666,0.18229166666666666,0.4010416666666667,0.4010416666666667
HUM,190,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed190.csv,384,1.6613424262808014,1.5551457405090332,2.3874890565872193,0.3905452223843895,0.47865281999111176,0.653685188293457,38.636396946230285,41.682472229003906,62.439698410034175,0.286573943995819,0.1875,0.7937499999999993,11.1484375,12.0,16.0,2.4010416666666665,1.0,6.0,5.4349667727947235,0.0,17.510482597351075,0.19791666666666666,0.0,1.0,58.903645833333336,58.0,98.69999999999999,0.140625,0.140625,0.3697916666666667,0.3697916666666667
HUM,191,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed191.csv,384,1.4785724742881332,1.6971909403800964,2.421844816207886,0.4422676131944172,0.2994641661643982,0.8843381881713868,38.37005189200863,45.387800216674805,62.77528419494629,0.2841155516936767,0.1875,0.75,11.182291666666666,13.0,16.0,2.90625,1.0,9.699999999999989,5.940331036845843,0.0,19.283163261413574,0.1640625,0.0,1.0,72.0703125,89.0,105.69999999999999,0.140625,0.140625,0.3854166666666667,0.3854166666666667
HUM,192,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed192.csv,384,1.5745323953257564,1.7860479354858398,2.3062242507934574,0.3883996623141381,0.3188756257295608,0.9019294917583466,45.29375679247702,45.0304012298584,61.165059661865236,0.3459986122095497,0.375,0.7312499999999993,10.192708333333334,10.0,15.0,1.1901041666666667,1.0,1.0,4.765181141129385,0.0,19.789338302612304,0.109375,0.0,0.0,55.325520833333336,57.0,110.0,0.09375,0.09375,0.3671875,0.3671875
HUM,193,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed193.csv,384,1.6599130711595838,1.6030777096748352,2.3803802013397215,0.3888123562016214,0.36680933833122253,0.6790993571281433,40.11290049358892,46.65488624572754,62.6345703125,0.2577827590522903,0.1875,0.625,11.609375,13.0,16.0,1.984375,1.0,5.0,2.596799665130675,0.0,11.180098915100094,0.1875,0.0,1.0,70.54166666666667,81.0,107.0,0.1640625,0.1640625,0.3828125,0.3828125
HUM,194,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed194.csv,384,1.8224974358454347,1.8949137330055237,2.4883402585983276,0.2877524379679623,0.22907466441392896,0.6202329635620116,50.184745522060744,51.52928161621094,61.301214599609374,0.11990046628718504,0.0645833333333333,0.3125,13.8046875,14.0,16.0,1.0338541666666667,1.0,1.0,8.604625827322403,0.0,25.84896850585937,0.23697916666666666,0.0,1.0,64.35677083333333,62.0,114.0,0.1953125,0.1953125,0.3958333333333333,0.3958333333333333
HUM,195,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed195.csv,384,1.9342174001503736,2.031448721885681,2.4659249782562256,0.2393248055401879,0.16648580878973007,0.6275605738162994,45.18584629846737,41.43266296386719,61.22998390197753,0.22442062061202686,0.1875,0.5,12.130208333333334,12.0,16.0,1.0104166666666667,1.0,1.0,3.8348051564147076,0.0,11.844858455657954,0.3463541666666667,0.0,1.0,51.268229166666664,44.0,109.69999999999999,0.2526041666666667,0.2526041666666667,0.421875,0.421875
HUM,196,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed196.csv,384,1.8607266393179696,1.9399362206459045,2.380131483078003,0.2794457294124489,0.23640179634094236,0.5533346593379974,46.907130788080394,45.96895790100098,61.42475624084473,0.18786265817515815,0.1875,0.375,12.716145833333334,13.0,16.0,1.0234375,1.0,1.0,6.016350903703521,0.0,19.99103660583496,0.22395833333333334,0.0,1.0,62.369791666666664,67.0,113.0,0.18489583333333334,0.18489583333333334,0.3880208333333333,0.3880208333333333
HUM,197,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed197.csv,384,1.8236810817228009,1.9757282733917236,2.432213234901428,0.2880403488137138,0.2159604802727699,0.6777854979038237,48.01671738022318,46.56303596496582,61.42037658691406,0.1496017581955082,0.125,0.3125,13.338541666666666,13.0,16.0,1.0104166666666667,1.0,1.0,1.628833956938858,0.0,5.797635173797606,0.2994791666666667,0.0,1.0,63.622395833333336,60.5,117.69999999999999,0.22135416666666666,0.22135416666666666,0.3932291666666667,0.3932291666666667
HUM,198,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed198.csv,384,1.7976688575387623,1.9480382204055786,2.2569747447967528,0.2637324839791593,0.24607283622026438,0.5346750199794769,47.33934119530022,47.54526710510254,63.767407989501955,0.20223095047313797,0.125,0.4375,12.484375,13.0,15.0,1.0885416666666667,1.0,1.0,1.8490868175091844,0.0,5.820599937438964,0.2109375,0.0,1.0,55.296875,48.0,99.0,0.18489583333333334,0.18489583333333334,0.3958333333333333,0.3958333333333333
HUM,199,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed199.csv,384,1.7642359040910378,1.9148011207580566,2.4507224559783936,0.2969016887558003,0.2140430212020874,0.7670904219150543,48.10410610089699,47.3338565826416,60.46400642395019,0.1577597966269841,0.125,0.375,13.1953125,14.0,16.0,1.0078125,1.0,1.0,1.3701335780012112,0.0,4.6343770027160645,0.3802083333333333,0.0,1.0,60.848958333333336,56.0,110.0,0.265625,0.265625,0.4114583333333333,0.4114583333333333
HUM,200,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed200.csv,384,1.7536110107709344,1.8828312754631042,2.3014267444610597,0.3036931342018458,0.22204247117042542,0.7481442153453827,47.691185342147946,46.45262336730957,62.9023208618164,0.1838659857214545,0.1875,0.4375,12.786458333333334,13.0,16.0,1.0234375,1.0,1.0,3.9251312725245953,0.0,12.806281852722169,0.2786458333333333,0.0,1.0,67.4921875,63.0,121.0,0.1875,0.1875,0.375,0.375
HUM,201,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed201.csv,384,1.6283163020464901,1.7861722111701965,2.3268017530441285,0.3839532779529691,0.40364426374435425,0.8085105717182159,39.57763850906243,42.81909942626953,61.29013595581055,0.2725595621103434,0.25,0.5625,11.3671875,12.0,16.0,1.4817708333333333,1.0,2.6999999999999886,2.138176733472695,0.0,8.697500324249267,0.14583333333333334,0.0,1.0,64.77083333333333,62.0,114.0,0.12239583333333333,0.12239583333333333,0.375,0.375
HUM,202,/Users/masayukiokita/zsit/out_semantic/g36_semantic_MAX128_seed202.csv,384,1.5875120086517807,1.5590762495994568,2.3103830575942994,0.36020170635310933,0.2729315012693405,0.7579950749874115,47.28582539067914,47.091190338134766,61.836531448364255,0.2378273636086136,0.1380952380952381,0.625,11.919270833333334,13.0,16.0,1.0260416666666667,1.0,1.0,4.160948520991951,0.0,17.493351745605466,0.140625,0.0,1.0,56.40625,49.0,123.0,0.125,0.125,0.3697916666666667,0.3697916666666667
